cik,2017,2018,2019,2020,2021,2022,2016_num,2017_num,2018_num,2019_num,2020_num,2021_num,2022_num,2016_file,2017_file,2018_file,2019_file,2020_file,2021_file,2022_file
1217234,0.11180124223602485,0.2905027932960894,0.670995670995671,0.23056994818652848,0.35789473684210527,0.14418604651162792,161,179,231,386,475,645,738,1217234_000156459017006883_cdna-10k_20161231.htm.txt,1217234_000156459018006584_cdna-10k_20171231.htm.txt,1217234_000156459019006533_cdna-10k_20181231.htm.txt,1217234_000121723420000033_cdna-20191231.htm.txt,1217234_000121723421000046_cdna-20201231.htm.txt,1217234_000121723422000056_cdna-20211231.htm.txt,1217234_000121723423000046_cdna-20221231.htm.txt
1618732,,0.4219694276573054,0.335,0.15543071161048688,-0.014586709886547812,0.06085526315789474,,2813,4000,5340,6170,6080,6450,,1618732_000161873217000123_ntnx-07312017x10k.htm.txt,1618732_000161873218000131_ntnx-07312018x10kxq4x18.htm.txt,1618732_000161873219000114_ntnx-07312019x10kxq419.htm.txt,1618732_000161873220000112_ntnx-20200731.htm.txt,1618732_000095017021001852_ntnx-20210731.htm.txt,1618732_000095017022018732_ntnx-20220731.htm.txt
1757898,,,0.08333333333333333,0,0.23076923076923078,0.0625,,,12000,13000,13000,16000,17000,,,1757898_000175789819000005_ste3312019.htm.txt,1757898_000175789820000012_ste03312020.htm.txt,1757898_000175789821000017_ste-20210331.htm.txt,1757898_000175789822000011_ste-20220331.htm.txt,1757898_000175789823000005_ste-20230331.htm.txt
1513761,0,0.06666666666666667,0.25,-0.175,0.06060606060606061,0.45714285714285713,3000,3000,3200,4000,3300,3500,5100,1513761_000157104917001650_t1700165_10k.htm.txt,1513761_000114420418011097_tv486495_10k.htm.txt,1513761_000114420419010508_tv513897_10k.htm.txt,1513761_000155837020001661_nclh-20191231x10kc19a9c.htm.txt,1513761_000155837021001998_nclh-20201231x10k.htm.txt,1513761_000155837022002516_nclh-20211231x10k.htm.txt,1513761_000155837023002361_nclh-20221231x10k.htm.txt
868278,-0.15384615384615385,0.06818181818181818,0.02127659574468085,0.9791666666666666,0.35789473684210527,0,52,44,47,48,95,129,129,868278_000149315217001890_form10-k.htm.txt,868278_000149315218004041_form10-k.htm.txt,868278_000149315219003946_form10-k.htm.txt,868278_000149315220004807_form10-k.htm.txt,868278_000149315221007538_form10-k.htm.txt,868278_000149315222008541_form10-k.htm.txt,868278_000086827823000004_prph-20221231.htm.txt
1094084,-0.5148514851485149,0.02040816326530612,-0.24,-0.07894736842105263,-0.14285714285714285,-0.03333333333333333,101,49,50,38,35,30,29,1094084_000168316817000761_telkonet_10k-123116.htm.txt,1094084_000168316818000840_telkonet_10k-123117.htm.txt,1094084_000168316819000873_telkonet_10k-123118.htm.txt,1094084_000168316820000995_telkonet_10k-123119.htm.txt,1094084_000168316821001114_telkonet_10k-123120.htm.txt,1094084_000168316822002167_telkonet_i10k-123121.htm.txt,1094084_000168316823002039_telkonet_i10k-123122.htm.txt
1099160,-0.02751196172248804,-0.0036900369003690036,0.044444444444444446,-0.08392434988179669,0.04645161290322581,-0.09001233045622688,836,813,810,846,775,811,738,1099160_000119312517093457_d325646d10k.htm.txt,1099160_000119312518050343_d501749d10k.htm.txt,1099160_000119312519044206_d668416d10k.htm.txt,1099160_000119312520044711_d839121d10k.htm.txt,1099160_000119312521048932_d48230d10k.htm.txt,1099160_000119312522050000_d291732d10k.htm.txt,1099160_000119312523080428_d333750d10k.htm.txt
763901,-0.005620848237097598,0.08864337101747173,0.010148690110927543,0.016355140186915886,-0.022988505747126436,0.047058823529411764,7828,7784,8474,8560,8700,8500,8900,763901_000119312517066025_d248330d10k.htm.txt,763901_000119312518066922_d487181d10k.htm.txt,763901_000119312519059912_d667927d10k.htm.txt,763901_000119312520058848_d838900d10k.htm.txt,763901_000119312521063781_d58850d10k.htm.txt,763901_000119312522060953_d192149d10k.htm.txt,763901_000119312523056454_d408943d10k.htm.txt
1423221,-0.044465925567907204,-0.0343955488113303,-0.04871660555264536,0.03716960352422907,0.024688080700822936,0.0038860103626943004,4138,3954,3818,3632,3767,3860,3875,1423221_000142322116000026_nx1031201610-k.htm.txt,1423221_000142322117000018_nx1031201710-k.htm.txt,1423221_000142322118000016_nx1031201810-k.htm.txt,1423221_000142322119000018_nx1031201910-k.htm.txt,1423221_000142322120000021_nx-20201031.htm.txt,1423221_000142322121000018_nx-20211031.htm.txt,1423221_000142322122000014_nx-20221031.htm.txt
1725872,,,,,10.0,0,,,,,25,275,275,,,,,1725872_000121390021019315_f10k2020_bmtechnologies.htm.txt,1725872_000162828022013593_bmtx-20211231.htm.txt,1725872_000172587223000002_bmtx-20221231.htm.txt
1506251,0.16666666666666666,0,0.2857142857142857,0.1111111111111111,0.5,0.4,6,7,7,9,10,15,21,1506251_000147793216014315_ctxr_10k.htm.txt,1506251_000121390017013191_f10k2017_citiuspharma.htm.txt,1506251_000121390018017214_f10k2018_citiuspharma.htm.txt,1506251_000121390019026259_f10k2019_citiuspharma.htm.txt,1506251_000121390020043004_f10k2020_citiuspharma.htm.txt,1506251_000121390021065464_f10k2021_citiuspharma.htm.txt,1506251_000121390022082217_f10k2022_citiuspharma.htm.txt
1027838,0.21194029850746268,0.229064039408867,0.2605210420841683,0.12400635930047695,0.39745403111739747,-0.006072874493927126,335,406,499,629,707,988,982,1027838_000155837017001072_tcmd-20161231x10k.htm.txt,1027838_000155837018001091_tcmd-20171231x10k.htm.txt,1027838_000155837019001320_tcmd-20181231x10k.htm.txt,1027838_000155837020001467_tcmd-20191231x10k75802a.htm.txt,1027838_000155837021001465_tcmd-20201231x10k.htm.txt,1027838_000155837022001758_tcmd-20211231x10k.htm.txt,1027838_000155837023001580_tcmd-20221231x10k.htm.txt
1822479,,,,,,163.33333333333334,,,,,,3000,493000,,,,,,1822479_000182247922000014_shc-20211231.htm.txt,1822479_000182247923000015_shc-20221231.htm.txt
1737372,,,-0.09523809523809523,-0.05263157894736842,0.2222222222222222,-0.36363636363636365,,,21,19,18,22,14,,,1737372_000121390019005105_f10k2018_sysorexinc.htm.txt,1737372_000121390020008250_f10k2019_sysorexinc.htm.txt,1737372_000121390021018255_f10k2020_sysorexinc.htm.txt,1737372_000121390022019723_f10k2021_sysorexinc.htm.txt,1737372_000121390023048561_f10k2022_sysorexinc.htm.txt
1121142,,,-0.04918032786885246,-0.25862068965517243,0.023255813953488372,0.045454545454545456,,,6100,5800,4300,4400,4600,,,1121142_000155837019001372_maxr-20181231x10k.htm.txt,1121142_000155837020001895_maxr-20191231x10k1d54eb.htm.txt,1121142_000155837021001635_maxr-20201231x10k.htm.txt,1121142_000155837022001597_maxr-20211231x10k.htm.txt,1121142_000155837023001756_maxr-20221231x10k.htm.txt
1399520,0,0,0.7,-0.11764705882352941,0.12133333333333333,0.09988109393579073,2000,2000,2000,3400,3000,3364,3700,1399520_000162828017003354_stks12312016-10k.htm.txt,1399520_000114420418020953_tv488969_10k.htm.txt,1399520_000114420419016710_tv515984_10k.htm.txt,1399520_000155837020003189_stks-20191231x10k.htm.txt,1399520_000155837021003244_stks-20201231x10k.htm.txt,1399520_000155837022003762_stks-20211231x10k.htm.txt,1399520_000155837023003329_stks-20221231x10k.htm.txt
818479,0.025477707006369428,0.018633540372670808,-0.07317073170731707,-0.013157894736842105,0,0,15700,16100,16400,15200,15000,15000,15000,818479_000081847917000007_dentsplysirona201610-k.htm.txt,818479_000081847918000014_dentsplysirona201710-k.htm.txt,818479_000081847919000010_xray-20181231.htm.txt,818479_000081847920000006_xray-20191231.htm.txt,818479_000081847921000007_xray-20201231.htm.txt,818479_000081847922000015_xray-20211231.htm.txt,818479_000081847923000017_xray-20221231.htm.txt
1289460,0.07238095238095238,0.152753108348135,0.046224961479198766,-0.09278350515463918,0.18993506493506493,0.11869031377899045,52500,56300,64900,67900,61600,73300,82000,1289460_000155837017001021_txrh-20161227x10k.htm.txt,1289460_000155837018001026_txrh-20171226x10k.htm.txt,1289460_000155837019000899_txrh-20181225x10k.htm.txt,1289460_000155837020001734_txrh-20191231x10k7d0b0f.htm.txt,1289460_000155837021001970_txrh-20201229x10k.htm.txt,1289460_000155837022002141_txrh-20211228x10k.htm.txt,1289460_000155837023001979_txrh-20221227x10k.htm.txt
1854401,,,,,,0.25,,,,,,1800,2250,,,,,,1854401_000095017022004163_brdg-20211231.htm.txt,1854401_000185440123000041_brdg-20221231.htm.txt
1802768,,,,,0.29411764705882354,0.13636363636363635,,,,,51,66,75,,,,,1802768_000180276821000006_rprx-20201231.htm.txt,1802768_000180276822000011_rprx-20211231.htm.txt,1802768_000180276823000007_rprx-20221231.htm.txt
1083301,0.0375,-0.012048192771084338,0,-0.2926829268292683,-0.896551724137931,0.3333333333333333,80,83,82,82,58,6,8,1083301_000155837017001325_iknx-20161231x10k.htm.txt,1083301_000155837018001442_iknx-20171231x10k.htm.txt,1083301_000143774919003743_ikon20181231_10k.htm.txt,1083301_000143774920004241_ikon20191223_10k.htm.txt,1083301_000143774921004835_ikon20201231_10k.htm.txt,1083301_000110465922041168_wulf-20211231x10k.htm.txt,1083301_000155837023005301_wulf-20221231x10k.htm.txt
834071,0.03610675039246468,-0.030303030303030304,0.03125,0.09090909090909091,0.027777777777777776,0.02702702702702703,3185,3300,3200,3300,3600,3700,3800,834071_000156459017011994_tmcc-10k_20170331.htm.txt,834071_000156459018014996_tmcc-10k_20180331.htm.txt,834071_000156459019021575_tmcc-10k_20190331.htm.txt,834071_000156459020028404_tmcc-10k_20200331.htm.txt,834071_000156459021031491_tmcc-10k_20210331.htm.txt,834071_000156459022022408_tmcc-10k_20220331.htm.txt,834071_000095017023026012_ck0000834071-20230331.htm.txt
1733257,,,,,,-0.9047619047619048,,,,,,189,18,,,,,,1733257_000095017022005243_fnch-20211231.htm.txt,1733257_000095017023009490_fnch-20221231.htm.txt
1492674,-0.09550561797752809,-0.049689440993788817,-0.013071895424836602,-0.019867549668874173,0.22972972972972974,-0.13186813186813187,178,161,153,151,148,182,158,1492674_000155837017001853_ttoo-20161231x10k.htm.txt,1492674_000156459018006225_ttoo-10k_20171231.htm.txt,1492674_000156459019007862_ttoo-10k_20181231.htm.txt,1492674_000156459020011217_ttoo-10k_20191231.htm.txt,1492674_000156459021017074_ttoo-10k_20201231.htm.txt,1492674_000156459022011526_ttoo-10k_20211231.htm.txt,1492674_000095017023011396_ttoo-20221231.htm.txt
1467761,-0.03333333333333333,0,-0.5862068965517241,4.083333333333333,0.36065573770491804,0.12048192771084337,30,29,29,12,61,83,93,1467761_000165495417002279_zmtp_10k.htm.txt,1467761_000165495418003402_zmtp_10k.htm.txt,1467761_000165495419003878_zmtp_10k.htm.txt,1467761_000165495420004069_zmtp_10k.htm.txt,1467761_000165495421004133_zmtp_10k.htm.txt,1467761_000149315222008365_form10-k.htm.txt,1467761_000149315223010335_form10-k.htm.txt
1849253,,,,,,0.08573040045121263,,,,,,3546,3850,,,,,,1849253_000095017022003831_ryan-20211231.htm.txt,1849253_000095017023005335_ryan-20221231.htm.txt
723603,0.08874281018898932,0.050566037735849056,0.034482758620689655,-0.02847222222222222,0.02215868477483917,0.1062937062937063,1217,1325,1392,1440,1399,1430,1582,723603_000115752316006084_a51373751.htm.txt,723603_000115752317001944_a51582973.htm.txt,723603_000115752318001419_a51831836.htm.txt,723603_000115752319001520_a52010021.htm.txt,723603_000156459020032587_culp-10k_20200503.htm.txt,723603_000156459021036807_culp-10k_20210502.htm.txt,723603_000156459022025820_culp-10k_20220501.htm.txt
1010470,-0.1111111111111111,-0.1896551724137931,-0.5026595744680851,-0.0481283422459893,-0.09550561797752809,0.006211180124223602,522,464,376,187,178,161,162,1010470_000093905716000998_prov-2016630x10k.htm.txt,1010470_000093905717000379_prov-2017630x10k.htm.txt,1010470_000093905718000449_prov-2018630x10k.htm.txt,1010470_000093905719000345_prov10k2019.htm.txt,1010470_000093905720000363_prov10k2020.htm.txt,1010470_000093905721000274_prov-20210630x10k.htm.txt,1010470_000093905722000275_prov-20220630x10k.htm.txt
1723580,,,,,2.850556438791733,0.064822460776218,,,,,629,2422,2579,,,,,1723580_000156459021021480_bfi-10k_20201231.htm.txt,1723580_000172358022000013_bfi-20211231.htm.txt,1723580_000172358023000008_bfi-20230102.htm.txt
1046257,0,0,0,0.09090909090909091,0,-0.025,11000,11000,11000,11000,12000,12000,11700,1046257_000155837017000769_ingr-20161231x10k.htm.txt,1046257_000155837018000857_ingr-20171231x10k.htm.txt,1046257_000155837019000999_ingr-20181231x10k.htm.txt,1046257_000155837020000978_ingr-20191231x10k60356d.htm.txt,1046257_000155837021001632_ingr-20201231x10k.htm.txt,1046257_000155837022001549_ingr-20211231x10k.htm.txt,1046257_000104625723000006_ingr-20221231.htm.txt
1020710,-0.40358744394618834,0.872863978127136,0.0025547445255474453,-0.07171459774299235,-0.023529411764705882,0.07429718875502007,2453,1463,2740,2747,2550,2490,2675,1020710_000114036117014211_form10k.htm.txt,1020710_000114036118015469_form10k.htm.txt,1020710_000102071019000023_dxpe12311810k.htm.txt,1020710_000102071020000015_dxpe12311910k.htm.txt,1020710_000102071021000026_dxpe-20201231.htm.txt,1020710_000102071022000033_dxpe-20211231.htm.txt,1020710_000102071023000044_dxpe-20221231.htm.txt
1539838,0.5886075949367089,1.8326693227091633,0.0014064697609001407,0.028089887640449437,0.1885245901639344,0.11724137931034483,158,251,711,712,732,870,972,1539838_000153983817000009_diamondback201610-k.htm.txt,1539838_000153983818000014_diamondback201710-k.htm.txt,1539838_000153983819000008_diamondback201810-k.htm.txt,1539838_000153983820000021_diamondback201910-k.htm.txt,1539838_000153983821000015_fang-20201231.htm.txt,1539838_000153983822000008_fang-20211231.htm.txt,1539838_000153983823000022_fang-20221231.htm.txt
1094038,-0.125,0.5714285714285714,1.5454545454545454,0.5714285714285714,0.2727272727272727,0.19642857142857142,8,7,11,28,44,56,67,1094038_000114420417014490_v460466_10k.htm.txt,1094038_000114420418016734_tv487788_10k.htm.txt,1094038_000114420419014350_tv514406_10k.htm.txt,1094038_000110465920032463_tm205467-1_10k.htm.txt,1094038_000110465921033855_mrkr-20201231x10k.htm.txt,1094038_000141057822000418_mrkr-20211231x10k.htm.txt,1094038_000141057823000324_mrkr-20221231x10k.htm.txt
1128361,0.07142857142857142,0.0163265306122449,-0.03547523427041499,-0.022900763358778626,0.048295454545454544,0.0494579945799458,1372,1470,1494,1441,1408,1476,1549,1128361_000112836117000023_hope-12x31x1610xk.htm.txt,1128361_000112836118000006_hope-12x31x1710xk.htm.txt,1128361_000112836119000006_hope-12x31x201810xk.htm.txt,1128361_000112836120000007_hope-12x31x201910xk.htm.txt,1128361_000112836121000007_hope-20201231.htm.txt,1128361_000112836122000010_hope-20211231.htm.txt,1128361_000112836123000012_hope-20221231.htm.txt
1661460,,,,,0.2766990291262136,0.19391634980988592,,,,,206,263,314,,,,,1661460_000156459021012509_pstx-10k_20201231.htm.txt,1661460_000156459022009681_pstx-10k_20211231.htm.txt,1661460_000095017023007030_pstx-20221231.htm.txt
34285,0,0,1,0.1,0.045454545454545456,-0.043478260869565216,0,0,0,20,22,23,22,34285_000107997417000088_reliability10k_12312016.htm.txt,34285_000107997418000167_reliability10k_12312017.htm.txt,34285_000107997419000137_rlby-20181231.htm.txt,34285_000149315220007520_form10-k.htm.txt,34285_000149315221007359_form10-k.htm.txt,34285_000149315222008349_form10-k.htm.txt,34285_000149315223010166_form10-k.htm.txt
827871,0.4025974025974026,-0.1111111111111111,0.125,-0.018518518518518517,-0.03773584905660377,0.3137254901960784,77,108,96,108,106,102,134,827871_000082787117000002_copyofegrx_10kx2016.htm.txt,827871_000082787118000003_egrx_10kx2017.htm.txt,827871_000082787119000008_egrx_10kx2018.htm.txt,827871_000082787120000007_egrx10k2019.htm.txt,827871_000082787121000011_egrx-20201231.htm.txt,827871_000082787122000008_egrx-20211231.htm.txt,827871_000082787123000009_egrx-20221231.htm.txt
69633,0.11890243902439024,-0.018165304268846504,-0.004625346901017576,0.07899628252788105,-0.050818260120585705,0.0426497277676951,984,1101,1081,1076,1161,1102,1149,69633_000114420416123247_v448033_10k.htm.txt,69633_000114420417047855_v474003_10k.htm.txt,69633_000114420418049353_tv502081_10k.htm.txt,69633_000114420419044601_tv528953_10k.htm.txt,69633_000110465920105150_tm2024728-1_10k.htm.txt,69633_000155837021012426_nssc-20210630x10k.htm.txt,69633_000155837022014041_nssc-20220630x10k.htm.txt
1173313,0,,,5.8,-0.11764705882352941,-0.23333333333333334,9,9,,5,34,30,23,1173313_000121390017000304_f10k2016_americanbrivision.htm.txt,1173313_000121390018000537_f10k2017_americanbrivision.htm.txt,,1173313_000121390020012685_f10k2019_americanbriv.htm.txt,1173313_000121390021015729_f10k2020_americanbrivi.htm.txt,1173313_000121390022016726_f10k2021_abvcbio.htm.txt,1173313_000121390023025554_f10k2022_abvcbiopharma.htm.txt
1011509,0,0.1125,-0.0449438202247191,0.12941176470588237,0.2916666666666667,-0.04032258064516129,160,160,178,170,192,248,238,1011509_000155837017001095_aumn-20161231x10k.htm.txt,1011509_000155837018001416_aumn-20171231x10k.htm.txt,1011509_000155837019001218_aumn-20181231x10k.htm.txt,1011509_000155837020001509_aumn-20191231x10k.htm.txt,1011509_000155837021001156_aumn-20201231x10k.htm.txt,1011509_000155837022004084_aumn-20211231x10k.htm.txt,1011509_000155837023004375_aumn-20221231x10k.htm.txt
1820953,,,,,,0.5551492992078001,,,,,,1641,2552,,,,,,1820953_000182095321000102_afrm-20210630.htm.txt,1820953_000162828022023828_afrm-20220630.htm.txt
806279,0.1449814126394052,0.06168831168831169,0,-0.021406727828746176,0.021875,-0.03669724770642202,269,308,327,327,320,327,315,806279_000089710117000320_codorus170731_10-k.htm.txt,806279_000089710118000245_codorus180644_10k.htm.txt,806279_000089710119000229_codorus190547_10k.htm.txt,806279_000089710120000128_codorus200404_10k.htm.txt,806279_000080627921000029_c279-20201231x10k.htm.txt,806279_000080627922000039_cvly-20211231x10k.htm.txt,806279_000080627923000050_cvly-20221231x10k.htm.txt
1691303,,0.030280649926144758,0.015770609318996417,-0.011291460832745237,-0.49750178443968596,0.21306818181818182,,1354,1395,1417,1401,704,854,,1691303_000169130318000010_a123117form10-k.htm.txt,1691303_000169130319000007_a123118form10-k.htm.txt,1691303_000169130320000014_a123119form10-k.htm.txt,1691303_000169130321000010_hcc-20201231.htm.txt,1691303_000169130322000006_hcc-20211231.htm.txt,1691303_000169130323000010_hcc-20221231.htm.txt
1289636,,0.05102040816326531,0.13592233009708737,-0.24786324786324787,0.11363636363636363,0.09183673469387756,,98,103,117,88,98,107,,1289636_000128963618000006_pfie201710-k.htm.txt,1289636_000128963619000007_pfie-20181231.htm.txt,1289636_000128963620000004_pfie-20191231.htm.txt,1289636_000128963621000005_pfie-20201231.htm.txt,1289636_000128963622000005_pfie-20211231.htm.txt,1289636_000128963623000005_pfie-20221231.htm.txt
1702924,,0.8888888888888888,0.11764705882352941,1.736842105263158,0.3076923076923077,0.014705882352941176,,9,17,19,52,68,69,,1702924_000165495418002199_wrap10k_dec312017.htm.txt,1702924_000165495419002417_wrap10k_dec312018.htm.txt,1702924_000165495420002439_wrtc10k_dec312019.htm.txt,1702924_000165495421002358_wrtc10k_dec312020.htm.txt,1702924_000185173422000144_wrap20211231_10k.htm.txt,1702924_000143774923005218_wrap20221231_10k.htm.txt
1448431,0.21052631578947367,0.6086956521739131,0.35135135135135137,0.14,0.43859649122807015,0.14634146341463414,19,23,37,50,57,82,94,1448431_000121390017002093_f10k2016_optimizerxcorp.htm.txt,1448431_000121390018002722_f10k2017_optimizerxcorp.htm.txt,1448431_000121390019003962_f10k2018_optimizerxcorp.htm.txt,1448431_000121390020007491_f10k2019_optimizerxcorp.htm.txt,1448431_000121390021013996_f10k2020_optimizerx.htm.txt,1448431_000121390022009736_f10k2021_optimizerxcorp.htm.txt,1448431_000121390023019233_f10k2022_optimizerx.htm.txt
1633931,0.06329113924050633,0.2261904761904762,0.009708737864077669,0.013461538461538462,0.23396584440227705,0.008688297708749808,7900,8400,10300,10400,10540,13006,13119,1633931_000155837017001142_bld-20161231x10k.htm.txt,1633931_000155837018001168_bld-20171231x10k.htm.txt,1633931_000155837019001088_bld-20181231x10k.htm.txt,1633931_000155837020001326_bld-20191231x10ka9e256.htm.txt,1633931_000155837021001466_bld-20201231x10k.htm.txt,1633931_000155837022001590_bld-20211231x10k.htm.txt,1633931_000155837023001903_bld-20221231x10k.htm.txt
1721947,,,,,0.4786096256684492,0.2640144665461121,,,,,1496,2212,2796,,,,,1721947_000155837021002391_jamf-20201231x10k.htm.txt,1721947_000162828022004530_jamf-20211231.htm.txt,1721947_000162828023005848_jamf-20221231.htm.txt
1040470,0.039473684210526314,0.08860759493670886,-0.08139534883720931,-0.10126582278481013,0.11267605633802817,0.1518987341772152,76,79,86,79,71,79,91,1040470_000165495416001861_aehr_10k.htm.txt,1040470_000165495417007962_aehr_10k.htm.txt,1040470_000165495418009628_aehr_10k.htm.txt,1040470_000165495419010095_aehr_10k.htm.txt,1040470_000165495420009618_aehr_10k.htm.txt,1040470_000165495421009505_aehr_10q.htm.txt,1040470_000165495422011877_aehr_10k.htm.txt
1740279,,,,,,0.3684210526315789,,,,,,19,26,,,,,,1740279_000095017022004101_inab-20211231.htm.txt,1740279_000095017023010997_inab-20221231.htm.txt
1576197,-0.42857142857142855,-0.2,-0.3125,0,-0.36363636363636365,0,70,40,32,22,22,14,14,1576197_000138713117002083_seer-10k_123116.htm.txt,1576197_000138713118001627_seer-10k_123117.htm.txt,1576197_000138713119002684_seer-10k_123118.htm.txt,1576197_000149315220008886_form10-k.htm.txt,1576197_000149315221008904_form10-k.htm.txt,1576197_000149315222009983_form10-k.htm.txt,1576197_000149315223012208_form10-k.htm.txt
1739410,,,,,,0.17142857142857143,,,,,,35,41,,,,,,1739410_000095017022003767_rlyb-20211231.htm.txt,1739410_000095017023006264_rlyb-20221231.htm.txt
1812173,,,,,,0.2909090909090909,,,,,,165,213,,,,,,1812173_000121390022016785_f10k2021_vicarioussurg.htm.txt,1812173_000121390023011661_f10k2022_vicarious.htm.txt
1834622,,,,,,-0.2857142857142857,,,,,,2800,2000,,,,,,1834622_000183462222000024_hayw-20211231.htm.txt,1834622_000183462223000017_hayw-20221231.htm.txt
1637459,-0.04878048780487805,-0.02564102564102564,-0.02631578947368421,0.02702702702702703,-0.05263157894736842,0.027777777777777776,41000,39000,38000,37000,38000,36000,37000,1637459_000163745917000007_khc201610k.htm.txt,1637459_000163745918000015_form10-k2017.htm.txt,1637459_000163745919000049_form10-k2018.htm.txt,1637459_000163745920000027_form10-k2019.htm.txt,1637459_000163745921000009_khc-20201226.htm.txt,1637459_000163745922000018_khc-20211225.htm.txt,1637459_000163745923000009_khc-20221231.htm.txt
1876588,,,,,,0,,,,,,2700,2700,,,,,,1876588_000095017022005199_zimv-20211231.htm.txt,1876588_000095017023005542_zimv-20221231.htm.txt
59255,0.007751937984496124,0.051923076923076926,0,3.0987202925045705,0.0026761819803746653,-0.7290925266903915,516,520,547,547,2242,2248,609,59255_000156459017004035_vhi-10k_20161231.htm.txt,59255_000156459018005830_vhi-10k_20171231.htm.txt,59255_000156459019007189_vhi-10k_20181231.htm.txt,59255_000156459020010472_vhi-10k_20191231.htm.txt,59255_000156459021012521_vhi-10k_20201231.htm.txt,59255_000155837022003285_vhl-20211231x10k.htm.txt,59255_000155837023003319_vhl-20221231x10k.htm.txt
1790340,,,,,,0.140625,,,,,,64,73,,,,,,1790340_000155837022003208_imrx-20211231x10k.htm.txt,1790340_000155837023002905_imrx-20221231x10k.htm.txt
1492426,-0.0380952380952381,-0.009900990099009901,0.2,0.1625,0.3548387096774194,0.11904761904761904,1050,1010,1000,1200,1395,1890,2115,1492426_000156459017002491_hznp-10k_20161231.htm.txt,1492426_000156459018003661_hznp-10k_20171231.htm.txt,1492426_000156459019004667_hznp-10k_20181231.htm.txt,1492426_000156459020006575_hznp-10k_20191231.htm.txt,1492426_000156459021007818_hznp-10k_20201231.htm.txt,1492426_000156459022007863_hznp-10k_20211231.htm.txt,1492426_000095017023005337_hznp-20221231.htm.txt
1531177,,,,,,0.1792452830188679,,,,,,212,250,,,,,,1531177_000095017022004563_sght-20211231.htm.txt,1531177_000095017023008526_sght-20221231.htm.txt
1840229,,,,,,0.12121212121212122,,,,,,33,37,,,,,,1840229_000156459022011026_inkt-10k_20211231.htm.txt,1840229_000095017023009762_inkt-20221231.htm.txt
1688476,,0.030931586608442505,1.3032121426050123,-0.6982375478927203,0.6962925342813611,0.2880239520958084,,2748,2833,6525,1969,3340,4302,,1688476_000168847618000011_a201710-kxdoc.htm.txt,1688476_000168847619000005_a201810-kxdoc.htm.txt,1688476_000168847620000017_a201910-kxdoc.htm.txt,1688476_000168847621000039_frac-20201231.htm.txt,1688476_000168847622000061_nex-20211231.htm.txt,1688476_000168847623000051_nex-20221231.htm.txt
1818644,,,,,,0.6,,,,,,100,160,,,,,,1818644_000181864422000008_lidr-20211231.htm.txt,1818644_000181864423000003_lidr-20221231.htm.txt
1621443,0.8333333333333334,0.13636363636363635,0.12,-0.07142857142857142,0.07692307692307693,-0.03571428571428571,12,22,25,28,26,28,27,1621443_000155837017002155_zyne-20161231x10k.htm.txt,1621443_000155837018001906_zyne-20171231x10k.htm.txt,1621443_000155837019001742_zyne-20181231x10k.htm.txt,1621443_000155837020002280_zyne-20191231x10k.htm.txt,1621443_000155837021002669_zyne-20201231x10k.htm.txt,1621443_000155837022002451_zyne-20211231x10k.htm.txt,1621443_000155837023004765_zyne-20221231x10k.htm.txt
838875,0.037037037037037035,0.20535714285714285,-0.022222222222222223,0.09090909090909091,0.22916666666666666,-0.04519774011299435,108,112,135,132,144,177,169,838875_000165495417002343_wvvi_10k-17092000.htm.txt,838875_000165495418002934_wvvi_10k-17329.htm.txt,838875_000165495419003037_form10-k.htm.txt,838875_000119983520000018_form-10k.htm.txt,838875_000165495421002818_form10-k.htm.txt,838875_000119983522000167_wvvi-10k.htm.txt,838875_000119983523000177_wvvi-10k.htm.txt
906553,-0.011288380493678507,0.19130258283858528,0.03505558631852451,-0.9664609053497942,0.298159509202454,-0.008506616257088847,19932,19707,23477,24300,815,1058,1049,906553_000090655317000013_byd10k2016.htm.txt,906553_000090655318000011_byd10k2017.htm.txt,906553_000090655319000009_byd10k2018.htm.txt,906553_000143774920003765_bgc20190819_10k.htm.txt,906553_000143774921004478_bgc20201231b_10k.htm.txt,906553_000143774922004655_bgc20211231_10k.htm.txt,906553_000143774923004538_bgc20221231_10k.htm.txt
1403528,-0.009584664536741214,0.05161290322580645,-0.2361963190184049,0.002677376171352075,0.042723631508678236,0.08706786171574904,939,930,978,747,749,781,849,1403528_000140352817000011_a201610-kdoc.htm.txt,1403528_000140352818000009_a201710-kdoc.htm.txt,1403528_000140352819000007_a201810-kdoc.htm.txt,1403528_000140352820000003_a201910-kdoc.htm.txt,1403528_000140352821000007_oak-20201231.htm.txt,1403528_000140352822000003_oak-20211231.htm.txt,1403528_000140352823000004_oak-20221231.htm.txt
1322439,0.1475609756097561,-0.030818278427205102,0.06798245614035088,-0.07597535934291581,0.1111111111111111,0,820,941,912,974,900,1000,1000,1322439_000143774917005696_egle20161231_10k.htm.txt,1322439_000162828018003092_egle1231201710-k.htm.txt,1322439_000162828019002879_egle1231201810-k.htm.txt,1322439_000162828020003466_egle-20191231.htm.txt,1322439_000162828021004645_egle-20201231.htm.txt,1322439_000162828022005984_egle-20211231.htm.txt,1322439_000162828023007526_egle-20221231.htm.txt
1784535,,,,,0.7,0.058823529411764705,,,,,1000,1700,1800,,,,,1784535_000155837021003776_prch-20201231x10k.htm.txt,1784535_000155837022003720_prch-20211231x10k.htm.txt,1784535_000155837023004016_prch-20221231x10k.htm.txt
